0,24461
1,24990
2,25358
3,25374
4,25518
5,25086
6,25246
7,25230
8,25534
9,25486
10,25470
11,24766
12,23949
13,22941
14,21485
15,19644
16,18156
17,16700
18,15435
19,14219
20,13419
21,12555
22,12186
23,11962
24,12347
25,12923
26,13915
27,15195
28,16588
29,17868
30,19452
31,20525
32,21757
33,22381
34,22973
35,23293
36,23277
37,22509
38,21789
39,20589
40,19676
41,18636
42,18252
43,17996
44,18652
45,19548
46,21149
47,22717
48,24606
49,25870
50,27006
51,27502
52,27982
53,27886
54,27870
55,27646
56,27694
57,27902
58,28478
59,29583
60,29631
61,28943
62,28190
63,26942
64,25710
65,23981
66,22429
67,20781
68,19708
69,18428
70,17820
71,17052
72,16379
73,15371
74,14523
75,13355
76,12347
77,11130
78,10234
79,9498
80,9114
81,8778
82,8666
83,8025
84,7993
85,7817
86,7673
87,7417
88,7433
89,7369
90,7529
91,7769
92,8169
93,8666
94,9402
95,9818
96,10330
97,10554
98,10938
99,11306
100,11994
101,12523
102,13275
103,13675
104,13899
105,13483
106,12795
107,11466
108,10442
109,9434
110,8970
111,8650
112,8858
113,9066
114,9306
115,9258
116,9082
117,8506
118,8153
119,7849
120,8073
121,8890
122,10426
123,12395
124,14571
125,16363
126,17964
127,18828
128,19356
129,19532
130,19660
131,19740
132,20028
133,20012
134,20364
135,20220
136,20236
137,19820
138,19564
139,18876
140,18492
141,17980
142,17884
143,17612
144,17596
145,17324
146,16956
147,16139
148,15195
149,13835
150,12459
151,10922
152,9562
153,8282
154,7513
155,7033
156,7049
157,6889
158,7001
159,6921
160,7065
161,6953
162,7065
163,6985
164,7065
165,6921
166,7049
167,6953
168,7065
169,6937
170,7065
171,7081
172,7225
173,7353
174,7817
175,8458
176,9802
177,11338
178,13195
179,14763
180,16428
181,17532
182,18780
183,19564
184,20444
185,21149
186,22205
187,23181
188,24477
189,25582
190,26862
191,27822
192,28895
193,29647
194,30527
195,30831
196,31503
197,31679
198,32015
199,31759
200,31439
201,30175
202,28606
203,26366
204,23949
205,21053
206,18636
207,16283
208,14715
209,13771
210,13515
211,13419
212,14011
213,14395
214,14971
215,15211
216,15707
217,15883
218,16267
219,16620
220,17212
221,17564
222,17980
223,17916
224,17596
225,16604
226,15499
227,13851
228,12523
229,11146
230,10330
231,9722
232,9946
233,10314
234,11354
235,12395
236,13723
237,14843
238,16331
239,17628
240,19148
241,20316
242,21485
243,22029
244,22397
245,21869
246,21133
247,19644
248,18300
249,16812
250,15931
251,15275
252,15707
253,16363
254,17692
255,18956
256,20444
257,21453
258,22493
259,23021
260,23597
261,23629
262,23853
263,23725
264,23645
265,23325
266,23181
267,22573
268,22109
269,21277
270,20749
271,19980
272,19788
273,19628
274,20268
275,20957
276,22397
277,23821
278,25694
279,27278
280,28943
281,30143
282,31327
283,32063
284,32767
285,32767
286,32767
287,32767
288,32767
289,31855
290,30911
291,29775
292,29151
293,28398
294,28334
295,28286
296,28735
297,29071
298,29583
299,29983
300,30031
301,29439
302,28767
303,27534
304,26398
305,24798
306,23453
307,21757
308,20284
309,18588
310,17196
311,15627
312,14363
313,12667
314,11194
315,9594
316,8234
317,7225
318,7001
319,6681
320,6697
321,6585
322,6777
323,6825
324,7321
325,8121
326,9866
327,12026
328,14539
329,16748
330,18940
331,20493
332,21837
333,22573
334,23261
335,23645
336,24125
337,24093
338,24125
339,23773
340,23357
341,22557
342,21613
343,20525
344,19580
345,18636
346,18140
347,17772
348,17852
349,18124
350,18812
351,19452
352,20525
353,21485
354,22445
355,23037
356,23741
357,23933
358,24189
359,24013
360,23869
361,23437
362,23181
363,22525
364,22221
365,21389
366,20989
367,20364
368,20252
