0,17228
1,16604
2,16283
3,15947
4,15899
5,15659
6,15707
7,15579
8,15659
9,15643
10,15819
11,15931
12,15995
13,15931
14,15979
15,16059
16,16219
17,16219
18,16379
19,16379
20,16588
21,17068
22,17916
23,18300
24,18508
25,18460
26,18476
27,18300
28,18284
29,17580
30,17116
31,16347
32,15851
33,15371
34,15243
35,15147
36,15275
37,15387
38,15723
39,15915
40,16347
41,16668
42,17308
43,17852
44,18492
45,19004
46,19484
47,19868
48,20396
49,20797
50,21149
51,21597
52,22029
53,22941
54,23757
55,24365
56,24686
57,24702
58,24702
59,24622
60,24253
61,23357
62,22493
63,21389
64,20380
65,19404
66,18828
67,17932
68,17324
69,16636
70,16075
71,15387
72,14843
73,14251
74,13867
75,13291
76,12795
77,12170
78,11786
79,11322
80,11066
81,10666
82,10506
83,10266
84,10426
85,11114
86,11610
87,11658
88,11770
89,11850
90,11834
91,11770
92,11450
93,10842
94,10522
95,9914
96,9674
97,9434
98,9482
99,9530
100,9626
101,9786
102,10010
103,10170
104,10570
105,11034
106,11514
107,12042
108,12523
109,12971
110,13563
111,13963
112,14571
113,15099
114,15579
115,16043
116,17212
117,18396
118,19196
119,19708
120,20076
121,20172
122,20412
123,20332
124,19772
125,19132
126,18364
127,17708
128,17340
129,16972
130,16812
131,16556
132,16396
133,16219
134,16155
135,16219
136,16139
137,16155
138,16412
139,16299
140,16444
141,16524
142,16844
143,16844
144,17100
145,17260
146,17596
147,17932
148,19036
149,19692
150,20220
151,20380
152,20621
153,20733
154,20893
155,20541
156,19932
157,19404
158,18924
159,18364
160,18092
161,17740
162,17644
163,17420
164,17388
165,17164
166,17132
167,17020
168,17084
169,17116
170,17004
171,16876
172,16844
173,16636
174,16700
175,16620
176,16556
177,16460
178,16620
179,17148
180,18028
181,18396
182,18572
183,18588
184,18524
185,18332
186,18172
187,17340
188,16668
189,15755
190,15051
191,14411
192,14155
193,13675
194,13419
195,13051
196,12923
197,12619
198,12395
199,12122
200,12170
201,11930
202,11834
203,11514
204,11418
205,11274
206,11258
207,11098
208,11066
209,10938
210,11146
211,11834
212,12523
213,12715
214,12843
215,12795
216,12667
217,12587
218,12315
219,11482
220,10906
221,10250
222,9658
223,9162
224,8986
225,8746
226,8762
227,8634
228,8602
229,8570
230,8682
231,8682
232,8986
233,9194
234,9386
235,9562
236,9898
237,10378
238,11034
239,11642
240,12331
241,12923
242,14203
243,15659
244,16988
245,17868
246,18572
247,19148
248,19580
249,19932
250,19660
251,19068
252,18572
253,17916
254,17420
255,17148
256,16908
257,16508
258,16251
259,15819
260,15579
261,15211
262,15051
263,15019
264,14891
265,14651
266,14539
267,14635
268,14827
269,15067
270,15339
271,15627
272,16059
273,16876
274,18236
275,19452
276,20428
277,21133
278,21853
279,22381
280,22909
281,23021
282,22797
283,22525
284,22237
285,21869
286,21613
287,21437
288,21389
289,21245
290,21181
291,21053
292,20893
293,20685
294,20765
295,20509
296,20428
297,20300
298,20012
299,19660
300,19516
301,19100
302,18908
303,18668
304,18412
305,18572
306,19244
307,19676
308,19852
309,19932
310,19772
311,19628
312,19532
313,18924
314,18092
315,17260
316,16444
317,15755
318,15499
319,15131
320,15003
321,14667
322,14603
323,14443
324,14411
325,14299
326,14411
327,14443
328,14315
329,14171
330,14171
331,14075
332,14107
333,14139
334,14219
335,14235
336,14395
337,15435
338,16331
339,16812
340,17212
341,17356
342,17708
343,17884
344,17884
345,17356
346,17116
347,16524
348,16251
349,15899
350,15771
351,15611
352,15659
353,15563
354,15611
355,15515
356,15547
357,15515
358,15707
359,15675
360,15851
361,15899
362,15931
363,15995
364,16267
365,16379
366,16796
367,17132
368,17740
369,18924
370,19980
371,20589
372,21149
373,21565
374,21853
375,21997
376,21757
377,21229
378,20460
379,19564
380,18956
381,18396
382,18060
383,17564
384,17212
385,16796
386,16492
387,16091
388,15899
389,15723
390,15803
391,15595
392,15547
393,15547
394,15691
395,15787
396,16107
397,16331
398,16444
399,16860
400,17836
401,18764
402,19388
403,19628
404,19724
405,19948
406,20028
407,19836
408,19228
409,18524
410,17804
411,17068
412,16572
413,16043
414,15771
415,15483
416,15371
417,15211
418,15211
419,15211
420,15211
421,15547
422,15819
423,16075
424,16219
425,16347
426,16748
427,16972
428,17372
429,17644
430,18028
431,18476
432,19676
433,20396
434,21037
435,21229
436,21373
437,21293
438,21405
439,20909
440,20140
441,19276
442,18428
443,17612
444,17084
445,16604
446,16123
447,15755
448,15307
449,14859
450,14475
451,14267
452,14043
453,13851
454,13611
455,13259
456,13083
457,12763
458,12603
459,12379
460,12331
461,12106
462,12250
463,12827
464,13595
465,13931
466,14219
467,14283
468,14475
469,14283
470,14411
471,13739
472,13259
473,12635
474,12266
475,11898
476,11802
477,11674
478,11770
479,11738
480,11946
481,12074
482,12363
483,12603
484,13067
485,13435
486,13643
487,13867
488,14139
489,14251
490,14539
491,14683
492,14827
493,15003
494,15275
495,16155
496,17068
497,17484
498,17884
499,18060
500,18300
501,18300
502,18188
503,17580
504,17068
505,16251
506,15739
507,15355
508,15227
509,15035
510,15035
511,14987
512,15083
513,15067
514,15195
515,15227
516,15323
517,15355
518,15355
519,15419
520,15371
521,15435
522,15515
523,15659
524,15835
525,16011
526,16764
527,17756
528,18332
529,18652
530,18924
531,19228
532,19532
533,19724
534,19532
535,19180
536,19036
537,18636
538,18604
539,18444
540,18492
541,18524
542,18652
543,18636
544,18748
545,18604
546,18684
547,18620
548,18588
549,18540
550,18300
551,17996
552,17948
553,17564
554,17308
555,17180
556,16956
557,16748
558,17436
559,17964
560,18316
561,18348
562,18364
563,18268
564,18220
565,17804
566,17036
567,16267
568,15643
569,14955
570,14603
571,14491
572,14235
573,14091
574,14059
575,13979
576,13835
577,13659
578,13627
579,13531
580,13451
581,13211
582,13147
583,12971
584,12971
585,12795
586,12811
587,12779
588,13019
589,13547
590,14635
591,15467
592,16203
593,16700
594,17372
595,17964
596,18572
597,18924
598,19180
599,19356
600,19564
601,19884
602,20380
603,20797
604,21597
605,22157
606,22797
607,23213
608,23709
609,23997
610,24461
611,24686
612,24926
613,24782
614,24814
615,24573
616,24493
617,24157
618,23965
619,23645
620,23405
621,24045
622,24509
623,24654
624,24670
625,24461
626,24269
627,24077
628,23741
629,22861
630,22189
631,21325
632,20669
633,20300
634,19980
635,19724
636,19564
637,19340
638,19356
639,19244
640,19340
641,19212
642,19436
643,19372
644,19452
645,19388
646,19500
647,19548
648,19628
649,19708
650,19740
651,19836
652,20332
653,21197
654,21853
655,22301
656,22461
657,22477
658,22541
659,22461
660,22093
661,21437
662,20685
663,19852
664,19196
665,18588
666,18172
667,17628
668,17276
669,16796
670,16396
671,15931
672,15595
673,15259
674,15067
675,14715
676,14491
677,14123
678,13931
679,13691
680,13643
681,13483
682,13419
683,13403
684,14075
685,14875
686,15355
687,15771
688,15867
689,15979
690,16107
691,16123
692,15579
693,15083
694,14603
695,14091
696,13979
697,13915
698,14075
699,14075
700,14267
701,14219
702,14347
703,14315
704,14507
705,14571
706,14747
707,14555
708,14475
709,14475
710,14395
711,14219
712,14171
713,13867
714,13627
715,13851
716,14427
717,14811
718,14875
719,14699
720,14539
721,14331
722,14219
723,13595
724,12763
725,11882
726,11002
727,10378
728,9882
729,9482
730,9386
731,9258
732,9418
733,9466
734,9786
735,9994
736,10522
737,10906
738,11530
739,12010
740,12635
741,13291
742,13883
743,14475
744,15163
745,15835
746,16556
747,17676
748,19164
749,20316
750,21069
751,21581
752,22013
753,22285
754,22493
755,21981
756,21421
757,20637
758,19996
759,19404
760,19020
761,18508
762,18140
763,17628
764,17212
765,16684
766,16251
767,15611
768,15259
769,14699
770,14203
771,13643
772,13291
773,12891
774,12795
775,12459
776,12411
777,12427
778,12667
779,13451
780,14331
781,14779
782,15163
783,15419
784,15739
785,15979
786,15979
787,15531
788,15243
789,14987
790,14779
791,14603
792,14715
793,14811
794,15099
795,15275
796,15659
797,15931
798,16379
799,16796
800,17372
801,17788
802,18284
803,18540
804,19004
805,19356
806,19820
807,20172
808,20493
809,20941
810,21805
811,22941
812,23949
813,24445
814,24830
815,24974
816,25230
817,25198
818,24734
819,24061
820,23261
821,22445
822,21869
823,21325
824,20909
825,20364
826,19900
827,19292
828,18780
829,18092
830,17532
831,16924
832,16347
833,15579
834,14859
835,14123
836,13531
837,13051
838,12443
839,11946
840,11594
841,11306
842,11898
843,12363
844,12699
845,12779
846,12907
847,12955
848,13067
849,13115
850,12779
851,12523
852,12234
853,11994
854,12106
855,12250
856,12587
857,12891
858,13483
859,13915
860,14507
861,14907
862,15563
863,16091
864,16652
865,16988
866,17404
867,17596
868,17900
869,18172
870,18268
871,18380
872,18620
873,19084
874,20092
875,20797
876,21389
877,21597
878,21885
879,22093
880,22381
881,22109
882,21885
883,21661
884,21373
885,21245
886,21437
887,21629
888,21933
889,22109
890,22333
891,22397
892,22557
893,22557
894,22717
895,22845
896,22637
897,22269
898,21933
899,21789
900,21565
901,21357
902,21021
903,20749
904,20685
905,21213
906,21805
907,22013
908,22045
909,21997
910,22045
911,21853
912,21645
913,20733
914,20028
915,19212
916,18476
917,17740
918,17292
919,16748
920,16379
921,15867
922,15451
923,14939
924,14507
925,14011
926,13739
927,13387
928,13099
929,12763
930,12363
931,11946
932,11706
933,11450
934,11162
935,10938
936,11210
937,12010
938,12683
939,12955
940,13275
941,13323
942,13515
943,13579
944,13355
945,12715
946,12282
947,11818
948,11562
949,11434
950,11690
951,11770
952,12090
953,12347
954,12571
955,12779
956,13115
957,13419
958,13835
959,13915
960,14123
961,14251
962,14443
963,14459
964,14635
965,14667
966,14779
967,14843
968,15627
969,16331
970,16860
971,17004
972,17260
973,17324
974,17516
975,17564
976,17132
977,16764
978,16235
979,15931
980,15627
981,15419
982,15579
983,15579
984,15787
985,15867
986,16219
987,16331
988,16748
989,17100
990,17628
991,18060
992,18412
993,18732
994,19212
995,19500
996,19964
997,20236
998,20701
999,21165
1000,22333
1001,23261
1002,23949
1003,24253
1004,24541
1005,24622
1006,24718
1007,24333
1008,23645
1009,22829
1010,22045
1011,21309
1012,20941
1013,20685
1014,20348
1015,20060
1016,19852
1017,19836
1018,19692
1019,19580
1020,19580
1021,19724
1022,19788
1023,19692
1024,19852
1025,19756
1026,19900
1027,19964
1028,20076
1029,20044
1030,20284
1031,20829
1032,21565
1033,22077
1034,22109
1035,21981
1036,22029
1037,21773
1038,21613
1039,20957
1040,20172
1041,19340
1042,18636
1043,18124
1044,17660
1045,17308
1046,17196
1047,17004
1048,17052
1049,16876
1050,16908
1051,16940
1052,17052
1053,17068
1054,17132
1055,17132
1056,17228
1057,17292
1058,17308
1059,17244
1060,17372
1061,17324
1062,17548
1063,18236
1064,19084
1065,19468
1066,19628
1067,19628
1068,19708
1069,19756
1070,19484
1071,18876
1072,18316
1073,17596
1074,17196
1075,17004
1076,17020
1077,16892
1078,17036
1079,17068
1080,17292
1081,17452
1082,17548
1083,17724
1084,18188
1085,18124
1086,18284
1087,18332
1088,18604
1089,18684
1090,18940
1091,18956
1092,19180
1093,19324
1094,20044
1095,20893
1096,21597
1097,21981
1098,22141
1099,22221
1100,22461
1101,22605
1102,22173
1103,21741
1104,21181
1105,20669
1106,20428
1107,20204
1108,20284
1109,20396
1110,20444
1111,20525
1112,20717
1113,20845
1114,21005
1115,21197
1116,21485
1117,21469
1118,21725
1119,21757
1120,21757
1121,21741
1122,21789
1123,21725
1124,21741
1125,21933
1126,22589
1127,23293
1128,23821
1129,24782
1130,24253
1131,24253
1132,24301
1133,24173
1134,23565
1135,22973
1136,22109
1137,21581
1138,21309
1139,21085
1140,20989
1141,20861
1142,20893
1143,20781
1144,20861
1145,20765
1146,20861
1147,20861
1148,20861
1149,20621
1150,20493
1151,20364
1152,20204
1153,19932
1154,19820
1155,19516
1156,19436
1157,19596
1158,20252
1159,20509
1160,20589
1161,20396
1162,20268
1163,19932
1164,19724
1165,18972
1166,18140
1167,17244
1168,16379
1169,15515
1170,15003
1171,14491
1172,14187
1173,13851
1174,13579
1175,13243
1176,13131
1177,12811
1178,12731
1179,12539
1180,12475
1181,12331
1182,12170
1183,11914
1184,11850
1185,11626
1186,11594
1187,11434
1188,11530
1189,12122
1190,12987
1191,13595
1192,14059
1193,14219
1194,14715
1195,14907
1196,15211
1197,14987
1198,14907
1199,14571
1200,14443
1201,14523
1202,14875
1203,15115
1204,15499
1205,15787
1206,16187
1207,16396
1208,16716
1209,16876
1210,17196
1211,17276
1212,17196
1213,17052
1214,17068
1215,16924
1216,16812
1217,16604
1218,16460
1219,16155
1220,16363
1221,16972
1222,17276
1223,17244
1224,17148
1225,16908
1226,16508
1227,16347
1228,15675
1229,14715
1230,14011
1231,13099
1232,12539
1233,12074
1234,11914
1235,11722
1236,11786
1237,11882
1238,12042
1239,12122
1240,12443
1241,12747
1242,13051
1243,13323
1244,13627
1245,13739
1246,13995
1247,14059
1248,14235
1249,14203
1250,14283
1251,14235
1252,14811
1253,15419
1254,15963
1255,15995
1256,16027
1257,15835
1258,15723
1259,15387
1260,14555
1261,13931
1262,12955
1263,12106
1264,11690
1265,11402
1266,11274
1267,11274
1268,11402
1269,11514
1270,11626
1271,11738
1272,12074
1273,12443
1274,12811
1275,12939
1276,13307
1277,13547
1278,13947
1279,14251
1280,14747
1281,15099
1282,15659
1283,16315
1284,17628
1285,18716
1286,19612
1287,20220
1288,20781
1289,21277
1290,21725
1291,21789
1292,21597
1293,21357
1294,21245
1295,20845
1296,20845
1297,20781
1298,20973
1299,21133
1300,21261
1301,21261
1302,21421
1303,21421
1304,21693
1305,21821
1306,22029
1307,22045
1308,22141
1309,22109
1310,22173
1311,22077
1312,22141
1313,22061
1314,22093
1315,22413
1316,23325
1317,23757
1318,24013
1319,23965
1320,24013
1321,23885
1322,23789
1323,23133
1324,22557
1325,21629
1326,20941
1327,20300
1328,19996
1329,19692
1330,19500
1331,19100
1332,18972
1333,18652
1334,18476
1335,18140
1336,17852
1337,17660
1338,17276
1339,16844
1340,16460
1341,15867
1342,15435
1343,14907
1344,14603
1345,14299
1346,14107
1347,14603
1348,15115
1349,15291
1350,15419
1351,15355
1352,15627
1353,15739
1354,15675
1355,15211
1356,14891
1357,14395
1358,14107
1359,13915
1360,13995
1361,14011
1362,14219
1363,14251
1364,14427
1365,14475
1366,14651
1367,14779
1368,15115
1369,15275
1370,15515
1371,15611
1372,15851
1373,15915
1374,16107
1375,16283
1376,16492
1377,16668
1378,17388
1379,18460
1380,19420
1381,19980
1382,20460
1383,20765
1384,21165
1385,21469
1386,21277
1387,20797
1388,20428
1389,20076
1390,19884
1391,19820
1392,19980
1393,19980
1394,20188
1395,20124
1396,20204
1397,20092
1398,20108
1399,20188
1400,20172
1401,19884
1402,19788
1403,19612
1404,19596
1405,19532
1406,19580
1407,19468
1408,19516
1409,19660
1410,20412
1411,21053
1412,21581
1413,21757
1414,21965
1415,21933
1416,22173
1417,21949
1418,21421
1419,20861
1420,20188
1421,19564
1422,19164
1423,18748
1424,18588
1425,18348
1426,18220
1427,17980
1428,17852
1429,17596
1430,17452
1431,17276
1432,17148
1433,16828
1434,16636
1435,16428
1436,16139
1437,15851
1438,15755
1439,15499
1440,15259
1441,15355
1442,16171
1443,16636
1444,16940
1445,16956
1446,17052
1447,16988
1448,17068
1449,16540
1450,15883
1451,15115
1452,14523
1453,13947
1454,13819
1455,13547
1456,13515
1457,13339
1458,13291
1459,13147
1460,13163
1461,13115
1462,13307
1463,13323
1464,13355
1465,13275
1466,13211
1467,13115
1468,13163
1469,13051
1470,13179
1471,13099
1472,13291
1473,13995
1474,14843
1475,15291
1476,15691
1477,15707
1478,15867
1479,15851
1480,15819
1481,15099
1482,14523
1483,13803
1484,13115
1485,12539
1486,12138
1487,11962
1488,11866
1489,11722
1490,11674
1491,11754
1492,11866
1493,11930
1494,12234
1495,12363
1496,12555
1497,12539
1498,12699
1499,12731
1500,12779
1501,12731
1502,12891
1503,12875
1504,13275
1505,14139
1506,14859
1507,15515
1508,15771
1509,16011
