402.00,1.414214,3.010300
404.00,1.000000,0.000000
406.00,2.236068,6.989700
408.00,0.000000,-inf
410.00,2.236068,6.989700
412.00,2.236068,6.989700
414.00,2.236068,6.989700
416.00,2.828427,9.030900
418.00,2.828427,9.030900
420.00,2.828427,9.030900
422.00,1.000000,0.000000
424.00,2.236068,6.989700
426.00,2.000000,6.020600
428.00,1.414214,3.010300
430.00,2.000000,6.020600
432.00,1.000000,0.000000
434.00,1.414214,3.010300
436.00,3.162278,10.000000
438.00,2.236068,6.989700
440.00,2.236068,6.989700
442.00,1.414214,3.010300
444.00,2.236068,6.989700
446.00,2.828427,9.030900
448.00,1.414214,3.010300
450.00,2.236068,6.989700
452.00,2.236068,6.989700
454.00,2.828427,9.030900
456.00,2.828427,9.030900
458.00,3.162278,10.000000
460.00,1.414214,3.010300
462.00,2.236068,6.989700
464.00,1.000000,0.000000
466.00,1.414214,3.010300
468.00,2.000000,6.020600
470.00,1.414214,3.010300
472.00,2.828427,9.030900
474.00,1.414214,3.010300
476.00,1.414214,3.010300
478.00,2.828427,9.030900
480.00,2.236068,6.989700
482.00,1.414214,3.010300
484.00,3.162278,10.000000
486.00,2.236068,6.989700
488.00,1.000000,0.000000
490.00,3.605551,11.139433
492.00,2.236068,6.989700
494.00,1.414214,3.010300
496.00,2.236068,6.989700
498.00,2.236068,6.989700
500.00,3.605551,11.139433
502.00,1.414214,3.010300
504.00,2.236068,6.989700
506.00,1.414214,3.010300
508.00,1.414214,3.010300
510.00,2.236068,6.989700
512.00,1.000000,0.000000
514.00,1.000000,0.000000
516.00,1.414214,3.010300
518.00,2.236068,6.989700
520.00,2.000000,6.020600
522.00,2.000000,6.020600
524.00,3.162278,10.000000
526.00,2.000000,6.020600
528.00,0.000000,-inf
530.00,0.000000,-inf
532.00,1.000000,0.000000
534.00,1.000000,0.000000
536.00,1.000000,0.000000
538.00,1.414214,3.010300
540.00,1.414214,3.010300
542.00,1.000000,0.000000
544.00,2.236068,6.989700
546.00,2.000000,6.020600
548.00,1.414214,3.010300
550.00,1.414214,3.010300
552.00,1.414214,3.010300
554.00,1.414214,3.010300
556.00,2.000000,6.020600
558.00,1.414214,3.010300
560.00,0.000000,-inf
562.00,1.000000,0.000000
564.00,1.000000,0.000000
566.00,1.000000,0.000000
568.00,1.000000,0.000000
570.00,1.000000,0.000000
572.00,1.000000,0.000000
574.00,1.414214,3.010300
576.00,0.000000,-inf
578.00,1.414214,3.010300
580.00,3.162278,10.000000
582.00,2.000000,6.020600
584.00,1.414214,3.010300
586.00,1.000000,0.000000
588.00,2.000000,6.020600
590.00,1.000000,0.000000
592.00,2.000000,6.020600
594.00,0.000000,-inf
596.00,1.414214,3.010300
598.00,2.000000,6.020600
600.00,1.414214,3.010300
602.00,1.000000,0.000000
604.00,1.414214,3.010300
606.00,2.000000,6.020600
608.00,1.000000,0.000000
610.00,1.000000,0.000000
612.00,0.000000,-inf
614.00,2.000000,6.020600
616.00,1.414214,3.010300
618.00,2.000000,6.020600
620.00,1.414214,3.010300
622.00,3.162278,10.000000
624.00,1.000000,0.000000
626.00,0.000000,-inf
628.00,1.000000,0.000000
630.00,0.000000,-inf
632.00,1.414214,3.010300
634.00,1.000000,0.000000
636.00,1.000000,0.000000
638.00,1.000000,0.000000
640.00,1.000000,0.000000
642.00,1.000000,0.000000
644.00,2.000000,6.020600
646.00,1.000000,0.000000
648.00,2.000000,6.020600
650.00,1.414214,3.010300
652.00,2.236068,6.989700
654.00,2.236068,6.989700
656.00,1.000000,0.000000
658.00,1.414214,3.010300
660.00,1.000000,0.000000
662.00,1.000000,0.000000
664.00,1.000000,0.000000
666.00,2.000000,6.020600
668.00,1.414214,3.010300
670.00,2.000000,6.020600
672.00,1.000000,0.000000
674.00,2.000000,6.020600
676.00,2.236068,6.989700
678.00,2.000000,6.020600
680.00,1.414214,3.010300
682.00,1.000000,0.000000
684.00,1.000000,0.000000
686.00,1.000000,0.000000
688.00,1.414214,3.010300
690.00,2.236068,6.989700
692.00,1.000000,0.000000
694.00,1.000000,0.000000
696.00,2.236068,6.989700
698.00,1.414214,3.010300
700.00,2.236068,6.989700
702.00,2.236068,6.989700
704.00,2.000000,6.020600
706.00,1.000000,0.000000
708.00,2.236068,6.989700
710.00,1.000000,0.000000
712.00,1.000000,0.000000
714.00,1.414214,3.010300
716.00,1.000000,0.000000
718.00,1.000000,0.000000
720.00,2.000000,6.020600
722.00,1.000000,0.000000
724.00,2.828427,9.030900
726.00,2.236068,6.989700
728.00,2.236068,6.989700
730.00,1.414214,3.010300
732.00,1.000000,0.000000
734.00,2.000000,6.020600
736.00,1.000000,0.000000
738.00,2.236068,6.989700
740.00,1.000000,0.000000
742.00,1.000000,0.000000
744.00,1.414214,3.010300
746.00,1.000000,0.000000
748.00,2.000000,6.020600
750.00,1.000000,0.000000
752.00,1.414214,3.010300
754.00,1.000000,0.000000
756.00,1.414214,3.010300
758.00,0.000000,-inf
760.00,1.000000,0.000000
762.00,2.000000,6.020600
764.00,1.000000,0.000000
766.00,1.000000,0.000000
768.00,1.000000,0.000000
770.00,2.236068,6.989700
772.00,2.236068,6.989700
774.00,0.000000,-inf
776.00,2.236068,6.989700
778.00,1.000000,0.000000
780.00,2.000000,6.020600
782.00,2.000000,6.020600
784.00,2.000000,6.020600
786.00,2.000000,6.020600
788.00,2.000000,6.020600
790.00,2.236068,6.989700
792.00,2.000000,6.020600
794.00,2.236068,6.989700
796.00,2.236068,6.989700
798.00,1.000000,0.000000
800.00,2.236068,6.989700
802.00,1.000000,0.000000
804.00,1.414214,3.010300
806.00,1.000000,0.000000
808.00,2.236068,6.989700
810.00,1.000000,0.000000
812.00,2.236068,6.989700
814.00,2.236068,6.989700
816.00,1.414214,3.010300
818.00,2.236068,6.989700
820.00,3.000000,9.542425
822.00,1.000000,0.000000
824.00,2.236068,6.989700
826.00,1.000000,0.000000
828.00,1.000000,0.000000
830.00,1.414214,3.010300
832.00,1.000000,0.000000
834.00,2.000000,6.020600
836.00,2.000000,6.020600
838.00,2.000000,6.020600
840.00,2.000000,6.020600
842.00,2.236068,6.989700
844.00,2.236068,6.989700
846.00,2.000000,6.020600
848.00,2.236068,6.989700
850.00,2.236068,6.989700
852.00,2.828427,9.030900
854.00,1.000000,0.000000
856.00,2.236068,6.989700
858.00,1.414214,3.010300
860.00,1.000000,0.000000
862.00,2.236068,6.989700
864.00,1.414214,3.010300
866.00,2.236068,6.989700
868.00,1.000000,0.000000
